#Timestamp, Heart Rate, Heart Rate Variability, Heart Rate Confidence, Current Scene, (xPos, yPos, zPos), (wRot, xRot, yRot, zRot)
4/28/2015,12:40:4,87,47,100,1, (1028.647, 41.93211, 1027.736), (-0.9881367, 0, 0.1535772, 0)

4/28/2015,12:40:5,85,47,100,2, (0, 0, 0), (0, 0, 0, 0)

4/28/2015,12:40:6,80,47,100,2, (0, 0, 0), (0, 0, 0, 0)

4/28/2015,12:40:7,79,48,100,3, (5, 1.01, 7), (-0.9999997, 0, 0.0007638056, 0)

4/28/2015,12:40:8,77,48,100,3, (5, 1.01, 7), (-0.9999997, 0, 0.0007638056, 0)

4/28/2015,12:40:9,77,48,100,3, (6.376111, 1.01, 6.967263), (-0.9999356, 0, 0.0113472, 0)

4/28/2015,12:40:10,79,48,100,3, (6.378788, 1.01, 6.967038), (-0.9999356, 0, 0.0113472, 0)

4/28/2015,12:40:11,81,48,100,3, (6.378788, 1.01, 6.967038), (0.999999, 0, 0.001428789, 0)

4/28/2015,12:40:12,82,47,100,3, (6.378788, 1.01, 6.967038), (0.9999965, 0, 0.002650537, 0)

4/28/2015,12:40:13,85,47,100,3, (6.378788, 1.01, 6.967038), (-1, 0, 6.976922E-05, 0)

4/28/2015,12:40:14,83,47,100,3, (6.378788, 1.01, 6.967038), (0.9999996, 0, 0.0009559031, 0)

4/28/2015,12:40:15,82,47,100,3, (6.378788, 1.01, 6.967038), (1, 0, 8.616794E-06, 0)

4/28/2015,12:40:16,83,47,100,3, (6.378788, 1.01, 6.967038), (-1, 0, 0.0001920779, 0)

4/28/2015,12:40:17,83,47,100,3, (6.378788, 1.01, 6.967038), (0.9999997, 0, 0.000815479, 0)

4/28/2015,12:40:18,85,47,100,3, (6.378788, 1.01, 6.967038), (-0.9999999, 0, 0.0003959258, 0)

4/28/2015,12:40:19,83,46,100,3, (6.378788, 1.01, 6.967038), (-0.9999999, 0, 0.0003127177, 0)

